station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40560,Jackson/State,03/01/2003,"11,069.3","4,132","2,324.2","264,736"
40370,Washington/Dearborn,03/01/2003,"9,036.2","2,999.8","1,749.6","213,507"
40790,Monroe/Dearborn,03/01/2003,"5,700","1,454",778.2,"130,862"
40070,Jackson/Dearborn,03/01/2003,"7,461.4","2,549","1,299.6","175,932"
40730,Washington/Wells,03/01/2003,"6,896.1",885.4,464.6,"151,569"
40040,Quincy/Wells,03/01/2003,"7,097","1,083.4",760.8,"158,259"
40160,LaSalle/Van Buren,03/01/2003,"3,188.6",371.6,240.4,"70,021"
40850,Library,03/01/2003,"2,611.1",991.2,444.6,"62,013"
40680,Adams/Wabash,03/01/2003,"6,738.2","2,862.8","1,421.8","162,925"
40260,State/Lake,03/01/2003,"8,046.8","4,335","2,907.2","205,194"
40380,Clark/Lake,03/01/2003,"14,665.1","3,036.8","2,145.6","333,879"
41660,Lake/State,04/01/2003,"12,978.9","6,334.5","4,136.5","327,420"
41090,Monroe/State,04/01/2003,"6,481.5","2,648","1,385","158,725"
40560,Jackson/State,04/01/2003,"11,532.7","3,831","2,087.8","277,395"
40370,Washington/Dearborn,04/01/2003,"8,802.4","2,515","1,430","209,433"
40790,Monroe/Dearborn,04/01/2003,"5,647.7","1,324.3",810.5,"132,789"
40070,Jackson/Dearborn,04/01/2003,"7,445.1","2,157.3","1,260.8","177,465"
40730,Washington/Wells,04/01/2003,"6,686",759.5,386.5,"151,675"
40040,Quincy/Wells,04/01/2003,"6,969.9","1,035.5",709,"160,316"
40160,LaSalle/Van Buren,04/01/2003,"3,052.8",309.5,183.8,"69,135"
40850,Library,04/01/2003,"2,582.8",843.8,406.8,"61,824"
40680,Adams/Wabash,04/01/2003,"6,899.4","2,418","1,268.5","166,533"
40260,State/Lake,04/01/2003,"7,884.8","4,069.5","2,895.5","201,325"
40380,Clark/Lake,04/01/2003,"14,548","2,685.8","2,006","338,822"
41660,Lake/State,05/01/2003,"12,909.1","7,215","5,015.8","332,245"
41090,Monroe/State,05/01/2003,"6,555.7","3,251","1,971.8","163,784"
40560,Jackson/State,05/01/2003,"10,937.1","4,247.4","2,492.8","263,380"
40370,Washington/Dearborn,05/01/2003,"8,937.8","2,829.8","1,587.8","209,782"
40790,Monroe/Dearborn,05/01/2003,"5,616","1,413.8",840.2,"129,207"
40070,Jackson/Dearborn,05/01/2003,"7,312.1","2,540","1,405.4","173,281"
40730,Washington/Wells,05/01/2003,"6,733.7",748.4,435.6,"147,328"
40040,Quincy/Wells,05/01/2003,"6,947","1,093.8",748.6,"155,098"
40160,LaSalle/Van Buren,05/01/2003,"3,083.6",319.8,199.4,"67,351"
40850,Library,05/01/2003,"2,520.7",835.4,424.8,"59,235"
40680,Adams/Wabash,05/01/2003,"6,849.9","2,526.4","1,211.2","162,535"
40260,State/Lake,05/01/2003,"7,871.6","4,165","2,887.2","200,565"
40380,Clark/Lake,05/01/2003,"14,950","2,927","2,162.2","339,397"
41660,Lake/State,06/01/2003,"13,250.4","6,857.8","4,904.6","330,213"
41090,Monroe/State,06/01/2003,"6,850.1","3,257.3","2,107","167,416"
40560,Jackson/State,06/01/2003,"10,923.1","5,314.8","3,678","269,035"
40370,Washington/Dearborn,06/01/2003,"9,433.9","3,091.3","1,912.4","220,038"
40790,Monroe/Dearborn,06/01/2003,"5,719","1,558.5","1,104.6","131,857"
40070,Jackson/Dearborn,06/01/2003,"7,467.7","3,669.8","2,924.2","186,121"
40730,Washington/Wells,06/01/2003,"6,853.5",859,526,"149,989"
40040,Quincy/Wells,06/01/2003,"6,926.1","1,147.8",888.8,"154,483"
40160,LaSalle/Van Buren,06/01/2003,"3,087.8",376.5,239,"67,544"
40850,Library,06/01/2003,"2,349.2","1,228.8",814.8,"58,322"
40680,Adams/Wabash,06/01/2003,"6,946.1","3,923","3,126.8","177,195"
40260,State/Lake,06/01/2003,"7,856.8","4,565.5","3,427.8","200,394"
40380,Clark/Lake,06/01/2003,"15,456.2","3,334.5","2,566.6","350,751"
41660,Lake/State,07/01/2003,"13,446.4","6,755.8","5,368.4","349,685"
41090,Monroe/State,07/01/2003,"7,237.9","3,334.5","2,606","185,601"
40560,Jackson/State,07/01/2003,"10,389.1","4,714","4,342","269,127"
40370,Washington/Dearborn,07/01/2003,"9,792","3,079.5","2,260.8","239,045"
40790,Monroe/Dearborn,07/01/2003,"5,902.2","1,515","1,308.8","142,452"
40070,Jackson/Dearborn,07/01/2003,"7,837.8","3,439.3","3,549.8","203,938"
40730,Washington/Wells,07/01/2003,"6,850.2",927.3,511.8,"156,972"
40040,Quincy/Wells,07/01/2003,"7,032","1,336",901.2,"164,553"
40160,LaSalle/Van Buren,07/01/2003,"3,115",333.5,221,"70,970"
40850,Library,07/01/2003,"2,515.5","1,018.5",885.8,"63,844"
40680,Adams/Wabash,07/01/2003,"7,448.5","4,060","3,894.6","199,581"
40260,State/Lake,07/01/2003,"8,301.1","4,545.3","3,618.8","218,900"
40380,Clark/Lake,07/01/2003,"15,790.9","3,226.8","2,758.6","374,099"
41660,Lake/State,08/01/2003,"12,780","7,264","5,166.2","330,532"
41090,Monroe/State,08/01/2003,"7,999.3","3,900.8","2,282.8","198,903"
40560,Jackson/State,08/01/2003,"7,866.2","3,598.2","2,043","193,396"
40370,Washington/Dearborn,08/01/2003,"9,411.1","3,492","2,205.8","226,122"
40790,Monroe/Dearborn,08/01/2003,"5,594.2","1,737.8",996.4,"131,150"
40070,Jackson/Dearborn,08/01/2003,"6,652.4","2,641","1,595.6","160,883"
40730,Washington/Wells,08/01/2003,"6,530.7",806,487,"143,609"
40040,Quincy/Wells,08/01/2003,"6,770.2","1,367.4",960.2,"153,812"
40160,LaSalle/Van Buren,08/01/2003,"2,986.5",347.4,212,"65,514"
40850,Library,08/01/2003,"2,144.5",880.6,523.6,"52,056"
40680,Adams/Wabash,08/01/2003,"6,326.7","3,458.8","1,849.6","159,403"
40260,State/Lake,08/01/2003,"7,768.6","5,022","3,943","207,966"
40380,Clark/Lake,08/01/2003,"15,164","3,645.6","2,777","350,557"
41660,Lake/State,09/01/2003,"14,048.2","7,346.3","4,672.4","347,759"
41090,Monroe/State,09/01/2003,"9,011","3,702.3","2,069.8","214,388"
40560,Jackson/State,09/01/2003,"8,554.8","3,331.8","1,659.8","201,276"
40370,Washington/Dearborn,09/01/2003,"9,841.4","3,175","1,890.2","228,820"
40790,Monroe/Dearborn,09/01/2003,"6,013","1,511",946.2,"137,047"
40070,Jackson/Dearborn,09/01/2003,"7,379.1","2,256","1,242.2","170,197"
40730,Washington/Wells,09/01/2003,"6,854.7",926.8,493.6,"150,123"
40040,Quincy/Wells,09/01/2003,"7,004.1","1,181.8",857.4,"156,100"
40160,LaSalle/Van Buren,09/01/2003,"3,128.4",356.8,203.8,"68,142"
40850,Library,09/01/2003,"2,591.5",829.5,427.2,"59,876"
40680,Adams/Wabash,09/01/2003,"7,226","2,950.8","1,513.2","171,115"
40260,State/Lake,09/01/2003,"8,716.3","4,590.5","3,126.6","217,037"
40380,Clark/Lake,09/01/2003,"15,695.7","3,288.8","2,443.6","354,983"
41660,Lake/State,10/01/2003,"13,726.7","7,556.8","5,366.5","367,406"
41090,Monroe/State,10/01/2003,"7,101.3","3,158.3","2,314.8","185,223"
40560,Jackson/State,10/01/2003,"10,997.7","4,296.8","4,883.3","289,667"
40370,Washington/Dearborn,10/01/2003,"9,393.7","3,567.8","2,285.8","239,470"
40790,Monroe/Dearborn,10/01/2003,"6,070.7","1,564.8","1,137.3","150,435"
40070,Jackson/Dearborn,10/01/2003,"7,749.4","2,655.3","2,558","199,089"
40730,Washington/Wells,10/01/2003,"6,876.8","1,024.5",613.3,"164,717"
40040,Quincy/Wells,10/01/2003,"7,087.3","1,256.3","1,109.5","172,471"
40160,LaSalle/Van Buren,10/01/2003,"3,121.4",360.8,229.3,"74,152"
40850,Library,10/01/2003,"2,754.2","1,070.8",887.3,"71,178"
40680,Adams/Wabash,10/01/2003,"7,633.8","3,461.8","3,167.3","202,093"
40260,State/Lake,10/01/2003,"8,593.8","4,890.3","3,438.8","230,974"
40380,Clark/Lake,10/01/2003,"15,545.7","3,713.3","2,944.3","384,181"
41660,Lake/State,11/01/2003,"12,554.5","6,947.2","4,200","298,472"
41090,Monroe/State,11/01/2003,"6,447.9","2,941","1,506.2","146,252"
40560,Jackson/State,11/01/2003,"10,113.2","3,617.6","1,991.5","222,187"
40370,Washington/Dearborn,11/01/2003,"9,075.3","3,763.8","2,103","203,868"
40790,Monroe/Dearborn,11/01/2003,"5,730.7","1,410.4",867.8,"121,142"
40070,Jackson/Dearborn,11/01/2003,"7,275.3","2,190","1,482.7","158,076"
40730,Washington/Wells,11/01/2003,"6,404.9",926,456.7,"129,063"
40040,Quincy/Wells,11/01/2003,"6,585.8",962.8,755.8,"134,480"
40160,LaSalle/Van Buren,11/01/2003,"3,019.3",338.6,183.5,"60,161"
40850,Library,11/01/2003,"2,531.8",803,513.7,"55,201"
40680,Adams/Wabash,11/01/2003,"6,952.9","2,527.2","1,433.2","153,341"
40260,State/Lake,11/01/2003,"7,916.7","4,362.8","2,706.3","188,469"
40380,Clark/Lake,11/01/2003,"14,659.1","3,249.4","2,203","307,987"
41660,Lake/State,12/01/2003,"11,710.1","6,986.5","3,857","304,854"
41090,Monroe/State,12/01/2003,"5,935","2,543.3","1,367.4","147,580"
40560,Jackson/State,12/01/2003,"8,038.4","3,171","1,531.8","197,187"
40370,Washington/Dearborn,12/01/2003,"9,056","4,228.3","2,415","228,221"
40790,Monroe/Dearborn,12/01/2003,"5,174.8","1,290.3",701.8,"122,516"
40070,Jackson/Dearborn,12/01/2003,"6,058","1,831.8","1,049.6","145,851"
40730,Washington/Wells,12/01/2003,"5,738.3",838.3,367.4,"131,433"
40040,Quincy/Wells,12/01/2003,"5,865.1",890.3,545.4,"135,321"
40160,LaSalle/Van Buren,12/01/2003,"2,776.7",320,146.4,"63,099"
40850,Library,12/01/2003,"1,997.9",706,361.4,"48,585"
40680,Adams/Wabash,12/01/2003,"5,639.4","2,212.8","1,110.4","138,470"
40260,State/Lake,12/01/2003,"7,015.6","3,943","2,485.2","182,542"
40380,Clark/Lake,12/01/2003,"13,351.9","2,957","1,799.8","314,569"
41660,Lake/State,01/01/2004,"11,758.7","5,367","3,314.2","290,339"
41090,Monroe/State,01/01/2004,"5,686.4","1,991","1,162.8","135,183"
40560,Jackson/State,01/01/2004,"9,987","2,989.6","1,664.8","232,998"
40370,Washington/Dearborn,01/01/2004,"8,350.2","2,545.2","1,454.8","195,354"
40790,Monroe/Dearborn,01/01/2004,"5,082.2",995.8,566.6,"114,539"
40070,Jackson/Dearborn,01/01/2004,"6,547.9","1,841.2","1,120.4","152,314"
40730,Washington/Wells,01/01/2004,"6,300.4",763.6,359.6,"137,924"
40040,Quincy/Wells,01/01/2004,"6,477.5",869.4,605.2,"143,400"
40160,LaSalle/Van Buren,01/01/2004,"3,058",320.2,171,"66,673"
40850,Library,01/01/2004,"2,178.3",669.6,307.6,"50,631"
40680,Adams/Wabash,01/01/2004,"6,135.6","1,956.2",940.8,"143,333"
40260,State/Lake,01/01/2004,"6,787.8","3,187","2,156","169,259"
40380,Clark/Lake,01/01/2004,"13,653.9","2,334.4","1,659.4","306,701"
41660,Lake/State,02/01/2004,"12,392.1","5,875.5","3,447.2","288,579"
41090,Monroe/State,02/01/2004,"6,320.4","2,601.8","1,299.4","143,312"
40560,Jackson/State,02/01/2004,"10,727.4","3,385.3","1,666.8","236,423"
40370,Washington/Dearborn,02/01/2004,"8,954.5","3,162.8","1,717.2","200,327"
40790,Monroe/Dearborn,02/01/2004,"5,538.2","1,276.3",747.4,"119,606"
40070,Jackson/Dearborn,02/01/2004,"7,034.9","2,007.3","1,124","154,347"
40730,Washington/Wells,02/01/2004,"6,386",924.8,403.2,"133,435"
40040,Quincy/Wells,02/01/2004,"6,463","1,011.8",689.4,"136,754"
40160,LaSalle/Van Buren,02/01/2004,"3,015.3",345.8,178,"62,578"
40850,Library,02/01/2004,"2,396.4",873.5,457.8,"53,711"
40680,Adams/Wabash,02/01/2004,"6,708.4","2,530","1,336.6","150,970"
40260,State/Lake,02/01/2004,"7,179","3,883","2,565.6","171,940"
40380,Clark/Lake,02/01/2004,"14,206","2,760","1,936.4","304,842"
41660,Lake/State,03/01/2004,"12,244.6","6,601","3,928.8","323,744"
41090,Monroe/State,03/01/2004,"6,413.6","2,955.5","1,543.3","165,507"
40560,Jackson/State,03/01/2004,"10,257.4","3,975.3","2,262.8","260,873"
40370,Washington/Dearborn,03/01/2004,"9,061.7","3,376.5","1,530.3","228,046"
40790,Monroe/Dearborn,03/01/2004,"5,643.9","1,502.8",765.5,"138,883"
40070,Jackson/Dearborn,03/01/2004,"7,087","2,579.3","1,407.5","178,947"
40730,Washington/Wells,03/01/2004,"6,506",964,462.8,"155,345"
40040,Quincy/Wells,03/01/2004,"6,603.1","1,211.3",770.5,"159,799"
40160,LaSalle/Van Buren,03/01/2004,"3,021.2",408.3,230,"72,041"
40850,Library,03/01/2004,"2,345",948.8,538,"59,883"
40680,Adams/Wabash,03/01/2004,"6,703.2","2,940","1,616.8","172,400"
40260,State/Lake,03/01/2004,"7,342.8","4,253.3","2,561.5","196,144"
40380,Clark/Lake,03/01/2004,"14,515.1","3,193.5","1,998.5","354,615"
41660,Lake/State,04/01/2004,"12,089.8","6,106.3","3,812.8","305,651"
41090,Monroe/State,04/01/2004,"6,500.1","2,639.3","1,419.8","159,239"
40560,Jackson/State,04/01/2004,"10,572","3,683.3","2,024.8","255,417"
40370,Washington/Dearborn,04/01/2004,"8,973.8","3,052","1,627.8","216,142"
40790,Monroe/Dearborn,04/01/2004,"5,615.1","1,307.3",790,"131,921"
40070,Jackson/Dearborn,04/01/2004,"7,067.9","2,053.5","1,254.8","168,726"
40730,Washington/Wells,04/01/2004,"6,327",801.3,431.8,"144,127"
40040,Quincy/Wells,04/01/2004,"6,505.6","1,082.3",779.3,"150,570"
40160,LaSalle/Van Buren,04/01/2004,"2,884",347.8,194.5,"65,616"
40850,Library,04/01/2004,"2,269.8",819,419.3,"54,889"
40680,Adams/Wabash,04/01/2004,"6,859","2,403","1,322.3","165,800"
40260,State/Lake,04/01/2004,"7,299.8","3,868.3","2,644.3","186,645"
40380,Clark/Lake,04/01/2004,"14,547.9","2,861.8","2,143.5","340,074"
41660,Lake/State,05/01/2004,"11,763.6","6,125","3,956.3","289,634"
41090,Monroe/State,05/01/2004,"6,442.5","2,706.2","1,647.2","152,263"
40560,Jackson/State,05/01/2004,"10,185.1","3,554.4","2,039.8","233,713"
40370,Washington/Dearborn,05/01/2004,"9,111.6","3,045.6","1,787.2","208,183"
40790,Monroe/Dearborn,05/01/2004,"5,492.8","1,279.2",811.8,"121,123"
40070,Jackson/Dearborn,05/01/2004,"7,047.5","2,105","1,347.8","159,562"
40730,Washington/Wells,05/01/2004,"6,434.1",789.4,429.5,"135,206"
40040,Quincy/Wells,05/01/2004,"6,603.9","1,028.4",773.7,"141,862"
40160,LaSalle/Van Buren,05/01/2004,"2,943.4",316,205.8,"61,682"
40850,Library,05/01/2004,"2,230.1",795.6,431.3,"51,167"
40680,Adams/Wabash,05/01/2004,"6,825.1","2,412.4","1,437.5","157,189"
40260,State/Lake,05/01/2004,"7,104","3,958.2","2,867.8","179,078"
40380,Clark/Lake,05/01/2004,"14,838.3","2,980.8","2,269","325,284"
41660,Lake/State,06/01/2004,"12,021.3","6,720.3","4,780.5","310,471"
41090,Monroe/State,06/01/2004,"6,837.2","3,606.3","2,283.5","173,977"
40560,Jackson/State,06/01/2004,"10,370.3","5,842.3","3,811","266,759"
40370,Washington/Dearborn,06/01/2004,"9,480.3","3,634.8","2,215.3","231,967"
40790,Monroe/Dearborn,06/01/2004,"5,400.7","1,808","1,201.5","130,854"
40070,Jackson/Dearborn,06/01/2004,"7,363.7","4,050.8","2,960.5","190,047"
40730,Washington/Wells,06/01/2004,"6,530.3",858.5,531.3,"149,225"
40040,Quincy/Wells,06/01/2004,"6,789.5","1,172.8",857.3,"157,488"
40160,LaSalle/Van Buren,06/01/2004,"2,903.1",347.8,252.5,"66,269"
40850,Library,06/01/2004,"2,190.5","1,235.5",816.5,"56,398"
40680,Adams/Wabash,06/01/2004,"7,499.5","4,901","3,538","198,744"
40260,State/Lake,06/01/2004,"7,568.3","4,326.5","3,302.3","197,017"
40380,Clark/Lake,06/01/2004,"15,339.7","3,358","2,620","361,385"
41660,Lake/State,07/01/2004,"12,144.6","7,306.6","4,988.4","316,511"
41090,Monroe/State,07/01/2004,"6,841.4","3,932","2,699.6","176,828"
40560,Jackson/State,07/01/2004,"9,534.4","5,330.2","3,749.8","245,623"
40370,Washington/Dearborn,07/01/2004,"9,967.2","4,327.6","3,024.6","246,072"
40790,Monroe/Dearborn,07/01/2004,"5,503","1,976.4","1,370.8","132,298"
40070,Jackson/Dearborn,07/01/2004,"7,100.4","3,513.6","2,633","179,842"
40730,Washington/Wells,07/01/2004,"6,514.3",871.4,517.6,"143,745"
40040,Quincy/Wells,07/01/2004,"6,714.3","1,253.2",909.6,"151,815"
40160,LaSalle/Van Buren,07/01/2004,"2,875.5",365.8,231.6,"63,373"
40850,Library,07/01/2004,"2,055.4","1,270",690.6,"52,966"
40680,Adams/Wabash,07/01/2004,"6,928","4,482.8","3,191","183,858"
40260,State/Lake,07/01/2004,"7,665","4,463","3,656.2","201,561"
40380,Clark/Lake,07/01/2004,"15,340","3,481","2,896","354,026"
41660,Lake/State,08/01/2004,"11,272.3","6,430.3","4,395.6","295,689"
41090,Monroe/State,08/01/2004,"6,483.5","3,026.5","1,873.4","164,109"
40560,Jackson/State,08/01/2004,"8,991.2","3,533.5","2,426.4","224,073"
40370,Washington/Dearborn,08/01/2004,"9,698.5","3,731.5","2,658","241,582"
40790,Monroe/Dearborn,08/01/2004,"5,327.5","1,335.3","1,097.2","128,032"
40070,Jackson/Dearborn,08/01/2004,"6,483.4","2,129.3","1,689.6","159,599"
40730,Washington/Wells,08/01/2004,"6,329.1",836,529.2,"145,231"
40040,Quincy/Wells,08/01/2004,"6,576.3","1,150.3",878.8,"153,673"
40160,LaSalle/Van Buren,08/01/2004,"2,829.1",321.3,213.8,"64,594"
40850,Library,08/01/2004,"1,902.4",669.3,474.4,"46,901"
40680,Adams/Wabash,08/01/2004,"6,218.4","2,708","1,867","156,971"
40260,State/Lake,08/01/2004,"7,376.9","4,313.8","3,645","197,771"
40380,Clark/Lake,08/01/2004,"14,991","3,270.8","3,037.8","358,075"
41660,Lake/State,09/01/2004,"7,982.5","4,183","2,729.8","198,013"
41090,Monroe/State,09/01/2004,"6,629.9","2,986.3","1,849.6","160,421"
40560,Jackson/State,09/01/2004,"10,928.1","4,097.5","2,603","258,896"
40370,Washington/Dearborn,09/01/2004,"9,948.6","3,860.8","2,559","237,158"
40790,Monroe/Dearborn,09/01/2004,"5,716.7","1,583.3","1,203.6","132,402"
40070,Jackson/Dearborn,09/01/2004,"7,429.1","2,516.8","1,829","175,223"
40730,Washington/Wells,09/01/2004,"6,512.8",831.8,550.6,"142,848"
40040,Quincy/Wells,09/01/2004,"6,624.8","1,142",930.2,"148,340"
40160,LaSalle/Van Buren,09/01/2004,"2,843.3",305,199.8,"61,929"
40850,Library,09/01/2004,"2,373",811,506.6,"55,609"
40680,Adams/Wabash,09/01/2004,"7,119.4","3,260","2,076","172,927"
40260,State/Lake,09/01/2004,"8,362","4,209.3","3,211.6","208,497"
40380,Clark/Lake,09/01/2004,"15,618.4","3,324.8","2,747.6","355,023"
41660,Lake/State,10/01/2004,"7,617.5","4,328.6","2,966.6","196,443"
41090,Monroe/State,10/01/2004,"6,261.5","2,698.8","1,936.6","154,669"
40560,Jackson/State,10/01/2004,"10,818.2","4,054.4","4,178.8","268,348"
40370,Washington/Dearborn,10/01/2004,"10,004","3,828","2,629.2","242,370"
40790,Monroe/Dearborn,10/01/2004,"5,657.3","1,386.4","1,097.8","131,224"
40070,Jackson/Dearborn,10/01/2004,"7,655.1","2,378","2,445.4","184,874"
40730,Washington/Wells,10/01/2004,"6,590.1",883,600.6,"145,810"
40040,Quincy/Wells,10/01/2004,"6,526","1,144",978.8,"147,660"
40160,LaSalle/Van Buren,10/01/2004,"2,845.3",298,223.6,"62,360"
40850,Library,10/01/2004,"2,533.2",863.6,806.8,"61,549"
40680,Adams/Wabash,10/01/2004,"7,277","2,972.8","2,806.2","181,713"
40260,State/Lake,10/01/2004,"7,894.7","4,166.2","3,254.4","202,891"
40380,Clark/Lake,10/01/2004,"15,518.1","3,470.6","3,006","358,263"
41660,Lake/State,11/01/2004,"7,287.5","4,425.3","2,483.4","183,155"
41090,Monroe/State,11/01/2004,"5,997.2","2,599.3","1,359.8","143,138"
40560,Jackson/State,11/01/2004,"10,105.9","3,598.5","2,019","236,713"
40370,Washington/Dearborn,11/01/2004,"9,821.5","4,087.5","2,386.6","234,535"
40790,Monroe/Dearborn,11/01/2004,"5,423","1,369.8",823.2,"123,477"
40070,Jackson/Dearborn,11/01/2004,"7,283.9","2,085.5","1,451.2","168,560"
40730,Washington/Wells,11/01/2004,"6,416.1",898.5,466.4,"140,665"
40040,Quincy/Wells,11/01/2004,"6,319.7","1,056.5",829.2,"141,085"
40160,LaSalle/Van Buren,11/01/2004,"2,801.1",295,191.8,"60,962"
40850,Library,11/01/2004,"2,342.3",888.5,546,"55,473"
40680,Adams/Wabash,11/01/2004,"6,681.5","2,532.8","1,336","157,123"
40260,State/Lake,11/01/2004,"7,456","4,209.3","2,584.2","186,333"
40380,Clark/Lake,11/01/2004,"14,678.1","3,407.8","2,366","333,702"
41660,Lake/State,12/01/2004,"7,137.9","5,189","2,078.6","190,131"
41090,Monroe/State,12/01/2004,"5,467.6","2,718.3","1,156.6","139,693"
40560,Jackson/State,12/01/2004,"7,605.9","3,345.7","1,554.6","192,746"
40370,Washington/Dearborn,12/01/2004,"9,383.5","5,266","2,256.6","242,902"
40790,Monroe/Dearborn,12/01/2004,"4,606","1,435",628.2,"113,385"
40070,Jackson/Dearborn,12/01/2004,"5,598.4","2,017","1,065","140,140"
40730,Washington/Wells,12/01/2004,"5,497.2",948,365.4,"131,107"
40040,Quincy/Wells,12/01/2004,"5,329.8",963,539.6,"128,172"
40160,LaSalle/Van Buren,12/01/2004,"2,495.7",308,167,"59,160"
40850,Library,12/01/2004,"1,720.7",880.7,311,"43,773"
40680,Adams/Wabash,12/01/2004,"5,225.8","2,454.7",960.4,"132,359"
40260,State/Lake,12/01/2004,"6,438.6","3,986.3","2,007.8","170,085"
40380,Clark/Lake,12/01/2004,"12,840.8","3,309","1,795","314,240"
41660,Lake/State,01/01/2005,"7,001.7","3,170.3","1,873.2","170,956"
41090,Monroe/State,01/01/2005,"5,627.2","2,086.3","1,223.5","133,858"
40560,Jackson/State,01/01/2005,"10,064.7","2,802","1,580.2","232,048"
40370,Washington/Dearborn,01/01/2005,"9,069","2,628.3","1,915.8","212,456"
40790,Monroe/Dearborn,01/01/2005,"4,977.8","1,049.8",644.8,"112,601"
40070,Jackson/Dearborn,01/01/2005,"6,587.8","1,731.8","1,098.2","151,859"
40730,Washington/Wells,01/01/2005,"6,523.3",804.8,418,"142,716"
40040,Quincy/Wells,01/01/2005,"6,370.5",898,572.8,"140,810"
40160,LaSalle/Van Buren,01/01/2005,"2,929.9",311.5,159.3,"63,729"
40850,Library,01/01/2005,"2,180.9",692.5,371.3,"50,797"
40680,Adams/Wabash,01/01/2005,"6,207.4","1,915","1,105.7","144,649"
40260,State/Lake,01/01/2005,"6,593.5","2,770","2,026.2","161,700"
40380,Clark/Lake,01/01/2005,"14,077","2,538","1,786","316,485"
41660,Lake/State,02/01/2005,"6,928.8",924,450.5,"144,074"
41090,Monroe/State,02/01/2005,"5,951.9","2,645.3","1,306.8","134,846"
40560,Jackson/State,02/01/2005,"10,327","3,522.3","1,909.8","228,267"
40370,Washington/Dearborn,02/01/2005,"9,458.3","3,442.3","1,866","210,398"
40790,Monroe/Dearborn,02/01/2005,"5,241","1,227.8",781.3,"112,855"
40070,Jackson/Dearborn,02/01/2005,"6,964.2","2,137.3","1,234.8","152,772"
40730,Washington/Wells,02/01/2005,"6,403.8",929,521,"133,876"
40040,Quincy/Wells,02/01/2005,"6,247",983.5,696.8,"131,660"
40160,LaSalle/Van Buren,02/01/2005,"2,840.5",300.8,198.5,"58,807"
40850,Library,02/01/2005,"2,273",895.8,444,"50,818"
40680,Adams/Wabash,02/01/2005,"6,556.8","2,526.5","1,186.3","145,986"
40260,State/Lake,02/01/2005,"7,156.5","3,152.8","1,938","163,492"
40380,Clark/Lake,02/01/2005,"14,540.5","3,119.8","2,124.8","311,788"
41660,Lake/State,03/01/2005,"6,463",1,0,"148,653"
41090,Monroe/State,03/01/2005,"5,947.1","2,586","1,291.8","152,294"
40560,Jackson/State,03/01/2005,"9,920","3,521.5","1,909.8","249,885"
40370,Washington/Dearborn,03/01/2005,"9,629.1","3,393.3","1,927.3","242,751"
40790,Monroe/Dearborn,03/01/2005,"5,265.5","1,334.5",708.5,"129,279"
40070,Jackson/Dearborn,03/01/2005,"6,956","2,404","1,288","174,755"
40730,Washington/Wells,03/01/2005,"6,401.3",902.3,504.8,"152,858"
40040,Quincy/Wells,03/01/2005,"6,345.9","1,122.8",809,"153,682"
40160,LaSalle/Van Buren,03/01/2005,"2,811.7",307,246.8,"66,883"
40850,Library,03/01/2005,"2,342.4",876.8,409.5,"59,021"
40680,Adams/Wabash,03/01/2005,"6,469.2","2,522.3","1,217.3","163,750"
40260,State/Lake,03/01/2005,"6,983.8","2,960.5","1,918.3","180,143"
40380,Clark/Lake,03/01/2005,"14,674.3","3,118.8","2,326.3","359,290"
41660,Lake/State,04/01/2005,"6,649.1",0.8,0,"139,635"
41090,Monroe/State,04/01/2005,"6,207","2,796","1,565","150,587"
40560,Jackson/State,04/01/2005,"10,490.5","3,748.2","2,673","249,734"
